"","Longitude","Latitude"
"228",-76.1875,39.3541666666667
"229",-77.8958333333333,42.5208333333333
"230",-80.8541666666667,40.6875
"231",-80.6875,36.7708333333333
"232",-84.5208333333333,32.6041666666667
"233",-72.4375,45.3125
"234",-70.1875,43.8541666666667
"235",-83.3125,42.9375
"236",-80.6041666666667,37.1458333333333
"237",-78.3541666666667,37.2708333333333
"238",-86.6041666666667,38.6458333333333
"239",-72.7708333333333,43.9375
"240",-81.7291666666667,43.0208333333333
"241",-78.2708333333333,35.1875
"242",-74.0208333333333,44.1875
"243",-81.1041666666667,44.0208333333333
"244",-85.0208333333333,33.5208333333333
"245",-85.0208333333333,45.4375
"246",-87.9375,34.0625
"247",-73.1458333333333,43.7291666666667
"248",-71.7291666666667,44.3958333333333
"249",-88.6458333333333,34.2708333333333
"250",-80.2708333333333,33.6041666666667
"251",-74.6458333333333,45.3958333333333
"252",-74.6875,44.7708333333333
"253",-87.8541666666667,32.3125
"254",-83.1875,45.8125
"255",-82.1458333333333,44.2291666666667
"256",-82.6041666666667,33.7291666666667
"257",-82.0625,40.8125
"258",-72.1458333333333,41.9375
"259",-79.4375,39.6875
"260",-77.6041666666667,39.7708333333333
"261",-76.8958333333333,36.8541666666667
"262",-78.5208333333333,39.1458333333333
"263",-87.5208333333333,39.6041666666667
"264",-85.6875,44.2291666666667
"265",-82.4791666666667,32.5208333333333
"266",-88.7708333333333,32.3958333333333
"267",-82.0625,36.3125
"268",-71.8541666666667,42.2291666666667
"269",-86.6041666666667,31.6458333333333
"270",-82.4375,29.7708333333333
"271",-83.2291666666667,41.6458333333333
"272",-83.8125,32.7291666666667
"273",-83.3125,33.9375
"274",-81.1458333333333,42.5208333333333
"275",-76.3541666666667,44.6458333333333
"276",-76.6458333333333,39.2708333333333
"277",-74.8125,39.0208333333333
"278",-88.8125,30.8541666666667
"279",-79.1458333333333,44.2708333333333
"280",-69.3958333333333,45.7708333333333
"281",-87.9791666666667,45.1875
"282",-85.6875,42.6875
"283",-80.2708333333333,37.9791666666667
"284",-72.3541666666667,45.8541666666667
"285",-82.8125,40.1458333333333
"286",-86.3958333333333,44.9791666666667
"287",-81.4791666666667,33.4375
"288",-87.0208333333333,31.4375
"289",-81.4791666666667,38.9791666666667
"290",-80.7291666666667,40.4791666666667
"291",-83.4791666666667,36.4375
"292",-75.1041666666667,45.1041666666667
"293",-85.7708333333333,36.8125
"294",-70.1041666666667,44.3958333333333
"295",-87.8125,32.1875
"296",-72.3541666666667,44.0625
"297",-74.2708333333333,44.2708333333333
"298",-84.1875,35.3958333333333
"299",-88.1041666666667,39.2708333333333
"300",-84.5208333333333,42.8958333333333
"301",-79.3958333333333,45.6458333333333
"302",-80.9375,33.7708333333333
"303",-71.4375,43.3541666666667
"304",-82.7708333333333,42.5208333333333
"305",-70.8958333333333,45.0208333333333
"306",-77.9375,37.6875
"307",-81.1041666666667,39.1875
"308",-84.3125,32.6041666666667
"309",-76.6041666666667,37.4791666666667
"310",-77.8541666666667,38.5625
"311",-83.3958333333333,36.7708333333333
"312",-87.8541666666667,42.0208333333333
"313",-75.0208333333333,44.0208333333333
"314",-70.6458333333333,43.6041666666667
"315",-88.3958333333333,33.4375
"316",-81.3541666666667,45.6458333333333
"317",-87.1041666666667,34.4791666666667
"318",-83.1875,40.9791666666667
"319",-87.0625,34.6458333333333
"320",-75.1041666666667,45.0625
"321",-81.2291666666667,36.3125
"322",-84.3958333333333,32.7291666666667
"323",-74.4375,44.6875
"324",-77.2708333333333,39.6458333333333
"325",-80.2708333333333,33.0625
"326",-78.0208333333333,40.4791666666667
"327",-84.8125,45.5625
"328",-84.4375,38.0625
"329",-82.1875,35.8125
"330",-88.8125,32.9375
"331",-80.4791666666667,36.1875
"332",-73.4791666666667,42.2708333333333
"333",-75.3541666666667,45.1875
"334",-84.1458333333333,32.6875
"335",-86.8958333333333,41.6875
"336",-76.6458333333333,37.5625
"337",-73.6875,45.2291666666667
"338",-88.6875,34.8541666666667
"339",-85.2291666666667,38.4791666666667
"340",-83.8125,32.1458333333333
"341",-83.1875,40.6875
"342",-80.4791666666667,35.2708333333333
"343",-81.6041666666667,38.3125
"344",-75.3958333333333,38.2708333333333
"345",-81.8125,37.1875
"346",-83.2291666666667,38.3125
"347",-73.7291666666667,44.0208333333333
"348",-87.3541666666667,41.3125
"349",-78.8541666666667,36.2291666666667
"350",-79.3125,37.6458333333333
"351",-82.4375,39.6875
"352",-74.3125,45.9375
"353",-88.0208333333333,39.4791666666667
"354",-88.3541666666667,30.4375
"355",-80.1458333333333,36.4791666666667
"356",-70.8125,42.9791666666667
"357",-72.6458333333333,41.8125
"358",-87.1875,33.1041666666667
"359",-77.3125,36.8125
"360",-78.1041666666667,41.1875
"361",-83.3125,42.1041666666667
"362",-87.1458333333333,30.9791666666667
"363",-72.6458333333333,43.4791666666667
"364",-85.6458333333333,39.0625
"365",-77.3541666666667,45.1458333333333
"366",-77.8125,41.6041666666667
"367",-77.7708333333333,38.7291666666667
"368",-82.5625,31.2291666666667
"369",-84.2708333333333,42.6041666666667
"370",-79.8541666666667,35.6041666666667
"371",-76.2291666666667,39.0625
"372",-83.3125,36.5625
"373",-87.9375,42.5208333333333
"374",-87.3125,38.6458333333333
"375",-86.4791666666667,41.7291666666667
"376",-84.3958333333333,44.8958333333333
"377",-80.7708333333333,34.0625
"378",-76.8958333333333,40.1875
"379",-85.2708333333333,30.4375
"380",-83.7708333333333,36.8958333333333
"381",-71.7708333333333,44.0625
"382",-79.8125,35.2708333333333
"383",-82.3958333333333,32.1458333333333
"384",-82.3541666666667,40.7708333333333
"385",-85.1458333333333,45.8958333333333
"386",-79.0625,42.8958333333333
"387",-87.4375,33.8541666666667
"388",-87.3125,37.1875
"389",-78.9791666666667,41.8958333333333
"390",-77.1458333333333,45.2708333333333
"391",-72.3125,45.9375
"392",-75.0625,45.9375
"393",-87.9791666666667,39.2291666666667
"394",-87.9791666666667,40.4375
"395",-86.0625,32.6041666666667
"396",-80.5625,33.0625
"397",-87.2291666666667,32.2291666666667
"398",-77.1875,37.4375
"399",-80.4375,32.5625
"400",-84.9791666666667,39.1875
"401",-87.5208333333333,43.0625
"402",-81.6041666666667,32.3958333333333
"403",-84.9791666666667,45.5208333333333
"404",-87.8125,39.4791666666667
"405",-85.0208333333333,34.8125
"406",-82.6875,36.6041666666667
"407",-84.0625,40.0208333333333
"408",-84.0208333333333,37.8541666666667
"409",-86.8541666666667,30.6458333333333
"410",-87.9791666666667,35.1875
"411",-87.4375,37.2291666666667
"412",-72.7708333333333,44.5208333333333
"413",-86.5208333333333,34.2708333333333
"414",-77.1458333333333,37.8125
"415",-77.7708333333333,37.1041666666667
"416",-71.3125,43.8125
"417",-80.5208333333333,33.1875
"418",-82.5208333333333,34.7291666666667
"419",-76.9375,39.4791666666667
"420",-78.6458333333333,41.4375
"421",-77.9375,34.0625
"422",-79.8958333333333,43.6458333333333
"423",-85.4375,41.0625
"424",-85.8125,39.0208333333333
"425",-83.2291666666667,45.8958333333333
"426",-74.9791666666667,44.6875
"427",-86.6041666666667,35.9791666666667
"428",-77.2708333333333,39.8958333333333
"429",-70.7708333333333,44.6041666666667
"430",-80.2291666666667,38.7708333333333
"431",-76.7708333333333,35.4791666666667
"432",-87.6875,33.4375
"433",-80.6041666666667,43.8958333333333
"434",-75.3958333333333,44.8125
"435",-77.0625,45.8125
"436",-80.9375,40.0625
"437",-72.5208333333333,44.7291666666667
"438",-80.6458333333333,33.9375
"439",-77.5208333333333,39.9791666666667
"440",-86.8958333333333,41.8958333333333
"441",-87.7708333333333,36.8541666666667
"442",-74.2708333333333,39.7708333333333
"443",-72.1041666666667,41.5625
"444",-79.8958333333333,34.3125
"445",-69.6458333333333,45.0208333333333
"446",-69.7291666666667,45.8125
"447",-71.8541666666667,42.8958333333333
"448",-75.1041666666667,42.5625
"449",-83.3541666666667,34.1041666666667
"450",-88.9791666666667,38.3125
"451",-81.9375,32.0208333333333
"452",-88.3125,35.5208333333333
"453",-81.8958333333333,33.1041666666667
"454",-80.1875,40.9791666666667
"455",-82.4791666666667,35.1875
"456",-83.8541666666667,34.7708333333333
"457",-85.4375,41.2291666666667
"458",-77.1458333333333,36.3125
"459",-73.6875,44.7291666666667
"460",-83.1041666666667,31.1041666666667
"461",-87.8958333333333,42.3541666666667
"462",-81.5208333333333,42.5625
"463",-80.9375,35.5208333333333
"464",-75.7291666666667,43.1458333333333
"465",-87.8541666666667,34.3125
"466",-74.9791666666667,43.6458333333333
"467",-81.7708333333333,34.5208333333333
"468",-78.0208333333333,43.3958333333333
"469",-72.6458333333333,42.4375
"470",-86.0625,36.6875
"471",-79.9375,34.3541666666667
"472",-78.3958333333333,42.2708333333333
"473",-81.4791666666667,45.6458333333333
"474",-80.6875,36.2708333333333
"475",-79.6041666666667,43.7708333333333
"476",-79.3541666666667,35.2291666666667
"477",-76.4791666666667,36.4791666666667
"478",-81.7708333333333,41.3125
"479",-82.7291666666667,38.4791666666667
"480",-77.8541666666667,42.7291666666667
"481",-84.1041666666667,30.5625
"482",-84.1875,41.3125
"483",-88.9375,36.0625
"484",-80.6875,43.4375
"485",-80.8958333333333,42.5208333333333
"486",-78.1875,43.5208333333333
"487",-79.1041666666667,45.3541666666667
"488",-71.0208333333333,43.1875
"489",-81.7708333333333,42.8541666666667
"490",-72.3541666666667,43.8958333333333
"491",-75.7291666666667,39.1041666666667
"492",-79.0208333333333,42.2291666666667
"493",-77.5208333333333,37.4375
"494",-88.7708333333333,37.2708333333333
"495",-88.3541666666667,39.9791666666667
"496",-87.9375,36.4375
"497",-85.8541666666667,44.9375
"498",-86.7291666666667,35.9375
"499",-82.5625,35.8541666666667
"500",-77.2291666666667,35.5208333333333
"501",-71.8541666666667,44.8125
"502",-78.8541666666667,44.7708333333333
"503",-73.2291666666667,43.9791666666667
"504",-72.3541666666667,43.1041666666667
"505",-87.4375,33.5208333333333
"506",-83.4375,37.2708333333333
"507",-84.8958333333333,43.0208333333333
"508",-77.1458333333333,37.3958333333333
"509",-77.3541666666667,45.1875
"510",-81.6041666666667,34.4791666666667
"511",-82.6458333333333,39.2291666666667
"512",-80.7708333333333,34.9375
"513",-80.9375,40.5208333333333
"514",-86.9791666666667,36.9791666666667
"515",-84.2291666666667,35.3125
"516",-81.3541666666667,31.1458333333333
"517",-82.8125,44.0208333333333
"518",-72.9791666666667,44.2291666666667
"519",-82.9791666666667,37.6041666666667
"520",-76.3958333333333,39.8125
"521",-75.4791666666667,41.4791666666667
"522",-71.8125,45.1458333333333
"523",-77.4791666666667,44.1458333333333
"524",-69.2708333333333,45.2291666666667
"525",-82.7291666666667,32.7708333333333
"526",-76.5208333333333,40.5208333333333
"527",-73.2291666666667,45.3125
"528",-71.8541666666667,43.7708333333333
"529",-88.1875,45.7708333333333
"530",-84.6458333333333,32.1875
"531",-85.9791666666667,30.6458333333333
"532",-84.0625,33.7708333333333
"533",-76.6875,35.9375
"534",-77.4375,44.4375
"535",-84.8958333333333,34.0208333333333
"536",-82.1041666666667,39.7708333333333
"537",-81.5625,44.4375
"538",-85.5208333333333,39.5208333333333
"539",-82.8958333333333,44.6458333333333
"540",-82.4791666666667,41.7708333333333
"541",-86.7708333333333,36.9791666666667
"542",-81.4375,45.8958333333333
"543",-79.5625,36.2708333333333
"544",-87.5208333333333,41.3541666666667
"545",-80.6041666666667,42.8958333333333
"546",-83.7291666666667,33.1875
"547",-83.8125,34.0625
"548",-85.2291666666667,42.8958333333333
"549",-88.0625,34.5208333333333
"550",-73.3125,42.5208333333333
"551",-73.1875,44.8958333333333
"552",-79.0625,38.6041666666667
"553",-79.5625,35.7708333333333
"554",-76.0625,35.6875
"555",-85.0625,39.8125
"556",-80.1041666666667,43.5625
"557",-83.5208333333333,34.0625
"558",-86.1875,44.3541666666667
"559",-76.3125,42.0208333333333
"560",-74.7708333333333,41.8541666666667
"561",-82.8125,45.1041666666667
"562",-81.0625,36.8958333333333
"563",-70.6041666666667,44.8958333333333
"564",-83.4375,38.8958333333333
"565",-71.6458333333333,41.6458333333333
"566",-81.6458333333333,39.5625
"567",-86.8541666666667,37.0208333333333
"568",-78.1875,40.3958333333333
"569",-78.8958333333333,34.4791666666667
"570",-87.6875,31.7708333333333
"571",-82.3541666666667,37.7291666666667
"572",-86.7708333333333,35.6458333333333
"573",-71.0208333333333,45.5208333333333
"574",-80.3541666666667,40.1875
"575",-83.9375,44.0208333333333
"576",-87.6041666666667,30.7708333333333
"577",-78.6458333333333,41.8541666666667
"578",-76.0208333333333,43.9375
"579",-82.7708333333333,40.7291666666667
"580",-86.7708333333333,37.8125
"581",-84.9791666666667,32.5208333333333
"582",-78.8125,40.6875
"583",-74.8125,40.5625
"584",-76.0208333333333,35.3958333333333
"585",-84.8541666666667,38.7708333333333
"586",-85.4375,35.6041666666667
"587",-85.1458333333333,36.9791666666667
"588",-81.2708333333333,34.6041666666667
"589",-81.3541666666667,40.5625
"590",-82.1875,40.1458333333333
"591",-71.6875,43.6875
"592",-81.2291666666667,39.2708333333333
"593",-86.4375,36.8541666666667
"594",-76.6875,45.2708333333333
"595",-84.2291666666667,40.0625
"596",-86.9375,45.7708333333333
"597",-86.6458333333333,38.3541666666667
"598",-86.1458333333333,35.0625
"599",-88.1041666666667,35.7708333333333
"600",-82.3125,38.6041666666667
"601",-86.4375,35.0208333333333
"602",-79.0208333333333,39.8541666666667
"603",-85.6458333333333,44.5208333333333
"604",-80.2708333333333,42.2708333333333
"605",-85.3125,41.2291666666667
"606",-87.2708333333333,31.5208333333333
"607",-76.5208333333333,35.2708333333333
"608",-82.5208333333333,30.4791666666667
"609",-74.2291666666667,44.2708333333333
"610",-81.6458333333333,30.6041666666667
"611",-83.3125,36.2708333333333
"612",-75.4791666666667,42.5208333333333
"613",-88.2708333333333,35.8541666666667
"614",-80.2708333333333,41.8125
"615",-84.0625,41.3125
"616",-79.6458333333333,34.3958333333333
"617",-80.0625,42.5208333333333
"618",-84.9375,39.1041666666667
"619",-83.6875,42.1458333333333
"620",-76.2291666666667,36.2291666666667
"621",-80.3958333333333,33.5625
"622",-75.5208333333333,40.0208333333333
"623",-86.7291666666667,31.7708333333333
"624",-80.9791666666667,36.3958333333333
"625",-84.6458333333333,34.8125
"626",-83.3125,34.5625
"627",-87.3541666666667,33.4791666666667
"628",-87.5625,40.8125
"629",-83.0625,37.3125
"630",-82.0208333333333,40.5625
"631",-88.5625,43.7291666666667
"632",-84.3125,36.5625
"633",-79.4375,36.9375
"634",-88.6458333333333,34.9375
"635",-81.4791666666667,31.5208333333333
"636",-88.6458333333333,44.0208333333333
"637",-82.9791666666667,45.6041666666667
"638",-81.9791666666667,35.4791666666667
"639",-84.8958333333333,39.0208333333333
"640",-81.4375,43.9791666666667
"641",-77.7708333333333,42.9375
"642",-85.8958333333333,35.8958333333333
"643",-82.2708333333333,32.3541666666667
"644",-87.2291666666667,34.3958333333333
"645",-69.9791666666667,43.9791666666667
"646",-79.6041666666667,45.8125
"647",-72.6875,44.1875
"648",-86.3541666666667,32.0625
"649",-84.3541666666667,40.8125
"650",-86.6875,39.5625
"651",-82.6458333333333,36.4791666666667
"652",-82.2708333333333,31.8541666666667
"653",-79.9375,44.3958333333333
"654",-85.9375,32.1875
"655",-84.3958333333333,35.8958333333333
"656",-85.2291666666667,42.0208333333333
"657",-79.1458333333333,37.3541666666667
"658",-82.8958333333333,37.9375
"659",-72.5625,44.8958333333333
"660",-88.3541666666667,40.5208333333333
"661",-86.7708333333333,40.6875
"662",-77.3125,35.7708333333333
"663",-74.2291666666667,44.8125
"664",-76.6041666666667,38.0208333333333
"665",-80.6458333333333,41.1041666666667
"666",-78.3125,34.8125
"667",-87.9375,36.5208333333333
"668",-76.9375,37.5625
"669",-73.4375,43.1458333333333
"670",-83.6458333333333,35.6041666666667
"671",-78.0208333333333,44.9375
"672",-81.6458333333333,44.4375
"673",-80.3958333333333,32.9791666666667
"674",-85.0625,34.0625
"675",-82.5208333333333,36.2708333333333
"676",-82.1041666666667,30.6041666666667
"677",-80.5625,36.1875
"678",-77.6875,37.7291666666667
"679",-78.9375,40.7708333333333
"680",-79.6041666666667,35.1458333333333
"681",-79.7708333333333,33.2708333333333
"682",-77.6458333333333,35.1458333333333
"683",-83.7291666666667,34.1458333333333
"684",-85.6875,35.4791666666667
"685",-82.5208333333333,43.8125
"686",-76.0625,43.8958333333333
"687",-85.1041666666667,37.3958333333333
"688",-71.8541666666667,45.8125
"689",-74.7708333333333,41.2708333333333
"690",-86.4375,35.8541666666667
"691",-76.4375,45.6875
"692",-77.4791666666667,44.2291666666667
"693",-71.6875,43.8125
"694",-74.0208333333333,42.3958333333333
"695",-83.8541666666667,37.1041666666667
"696",-78.5625,36.5625
"697",-88.5625,36.5625
"698",-85.6041666666667,38.3541666666667
"699",-76.7708333333333,35.7708333333333
"700",-81.3541666666667,39.6041666666667
"701",-72.4791666666667,42.9791666666667
"702",-76.9375,35.9791666666667
"703",-83.8541666666667,34.6041666666667
"704",-82.3541666666667,35.2708333333333
"705",-83.7291666666667,43.6458333333333
"706",-75.6875,37.7291666666667
"707",-79.8541666666667,44.9375
"708",-88.7291666666667,41.1458333333333
"709",-81.4375,43.2291666666667
"710",-86.6458333333333,42.1041666666667
"711",-87.9791666666667,43.8958333333333
"712",-88.7291666666667,33.4791666666667
"713",-81.7708333333333,44.8541666666667
"714",-80.3541666666667,43.2708333333333
"715",-81.4791666666667,37.2291666666667
"716",-83.8958333333333,36.9791666666667
"717",-76.8541666666667,36.1458333333333
"718",-80.5625,41.5208333333333
"719",-85.1041666666667,32.5208333333333
"720",-77.0208333333333,37.6458333333333
"721",-85.7291666666667,32.1875
"722",-84.5625,32.6458333333333
"723",-88.1458333333333,39.9375
"724",-84.8541666666667,39.8958333333333
"725",-82.9791666666667,31.4375
"726",-86.3541666666667,36.6041666666667
"727",-76.1041666666667,39.9375
"728",-71.6875,42.2708333333333
"729",-76.9791666666667,41.2708333333333
"730",-79.7291666666667,40.3541666666667
"731",-80.5208333333333,36.9791666666667
"732",-78.6041666666667,38.5208333333333
"733",-77.5625,41.1875
"734",-82.0625,36.6041666666667
"735",-83.7291666666667,43.7291666666667
"736",-83.1875,44.3958333333333
"737",-88.3541666666667,34.7291666666667
"738",-85.8958333333333,37.8125
"739",-78.4375,35.6458333333333
"740",-85.0208333333333,41.7291666666667
"741",-85.1041666666667,37.6041666666667
"742",-80.0625,36.5208333333333
"743",-86.1875,35.5208333333333
"744",-75.8958333333333,39.2708333333333
"745",-81.8125,37.6875
"746",-76.8125,44.2708333333333
"747",-77.6875,44.5625
"748",-85.6875,33.3125
"749",-72.3125,41.3541666666667
"750",-83.9791666666667,33.1458333333333
"751",-75.3541666666667,38.8125
"752",-78.1458333333333,42.1458333333333
"753",-77.8125,35.3125
"754",-77.6875,43.0625
"755",-83.7291666666667,45.6875
"756",-83.9791666666667,45.7708333333333
"757",-87.0208333333333,39.3541666666667
"758",-75.2291666666667,43.1875
"759",-87.1041666666667,41.6458333333333
"760",-78.1041666666667,39.1458333333333
"761",-86.7708333333333,42.4375
"762",-84.2291666666667,38.6458333333333
"763",-85.7708333333333,32.4375
"764",-76.2291666666667,40.8541666666667
"765",-85.6458333333333,34.5625
"766",-72.3958333333333,44.3958333333333
"767",-84.7708333333333,37.3958333333333
"768",-71.0208333333333,42.5208333333333
"769",-76.6875,43.3541666666667
"770",-83.5208333333333,39.3541666666667
"771",-79.8541666666667,38.1458333333333
"772",-86.9791666666667,35.9791666666667
"773",-86.3541666666667,32.4375
"774",-87.7291666666667,39.5625
"775",-83.0208333333333,34.7291666666667
